variant,seed,attention_type,position_mode,step,step_loss,train_loss,val_loss,relation_entropy,relation_max_weight,relation_logit_mean,relation_logit_std,logit_scale,pair_gate
standard_encoding,123,standard,encoding,2600,7.223152160644531,7.038725435733795,7.146335422992706,,,,,,
standard_encoding,123,standard,encoding,2700,7.133171558380127,7.014330744743347,7.120707392692566,,,,,,
standard_encoding,123,standard,encoding,2800,7.075192451477051,6.985715329647064,7.088047742843628,,,,,,
standard_encoding,123,standard,encoding,2900,6.928051948547363,6.959003448486328,7.059476852416992,,,,,,
standard_encoding,123,standard,encoding,3000,7.06802225112915,6.925024926662445,7.025367736816406,,,,,,
standard_encoding,123,standard,encoding,3100,7.090627193450928,6.886890113353729,6.9843379855155945,,,,,,
standard_encoding,123,standard,encoding,3200,6.968438625335693,6.847438871860504,6.945425093173981,,,,,,
standard_encoding,123,standard,encoding,3300,6.8404035568237305,6.803602397441864,6.903431177139282,,,,,,
standard_encoding,123,standard,encoding,3400,6.8397321701049805,6.758316993713379,6.8656803369522095,,,,,,
standard_encoding,123,standard,encoding,3500,6.804117202758789,6.717302739620209,6.826153755187988,,,,,,
standard_encoding,123,standard,encoding,3600,6.820664882659912,6.6707664132118225,6.78382271528244,,,,,,
standard_encoding,123,standard,encoding,3700,6.731753826141357,6.623513400554657,6.742747366428375,,,,,,
standard_encoding,123,standard,encoding,3800,6.694859504699707,6.585264265537262,6.708394885063171,,,,,,
standard_encoding,123,standard,encoding,3900,6.563605308532715,6.563840866088867,6.676301002502441,,,,,,
standard_encoding,123,standard,encoding,4000,6.630118370056152,6.524747908115387,6.636080801486969,,,,,,
standard_encoding,123,standard,encoding,4100,6.709060192108154,6.490704655647278,6.597741603851318,,,,,,
standard_encoding,123,standard,encoding,4200,6.394120216369629,6.464185059070587,6.570362746715546,,,,,,
standard_encoding,123,standard,encoding,4300,6.4943742752075195,6.450565695762634,6.538901329040527,,,,,,
standard_encoding,123,standard,encoding,4400,6.360375881195068,6.414955317974091,6.507403254508972,,,,,,
standard_encoding,123,standard,encoding,4500,6.528903961181641,6.378258526325226,6.48091048002243,,,,,,
standard_encoding,123,standard,encoding,4600,6.227841377258301,6.203882992267609,6.449119806289673,,,,,,
standard_encoding,123,standard,encoding,4700,6.291210174560547,6.213168799877167,6.422850668430328,,,,,,
standard_encoding,123,standard,encoding,4800,6.324252128601074,6.210230708122253,6.396533787250519,,,,,,
standard_encoding,123,standard,encoding,4900,6.45236873626709,6.188604116439819,6.3776708245277405,,,,,,
standard_encoding,123,standard,encoding,5000,6.427587509155273,6.179604947566986,6.355423331260681,,,,,,
triangular_encoding,123,triangular,encoding,0,,8.188647150993347,8.179059267044067,3.7655848264694214,0.07032928243279457,0.005289674852974713,0.19314856082201004,1.0,0.11920291930437088
triangular_encoding,123,triangular,encoding,100,7.570715427398682,7.483687579631805,7.627573788166046,3.765666961669922,0.0698600709438324,0.047511466313153505,0.21321386843919754,1.001542568206787,0.11882893368601799
triangular_encoding,123,triangular,encoding,200,7.461631774902344,7.293408274650574,7.389913022518158,3.765569567680359,0.06965990364551544,0.11622019484639168,0.238033264875412,1.0042702555656433,0.11846140027046204
triangular_encoding,123,triangular,encoding,300,7.364500045776367,7.2564385533332825,7.340676248073578,3.765628218650818,0.06954288482666016,0.1451105047017336,0.25004295259714127,1.0052448511123657,0.11844775825738907
triangular_encoding,123,triangular,encoding,400,7.235936164855957,7.255416691303253,7.3295252323150635,3.766556739807129,0.06922502815723419,0.1436347085982561,0.23653879016637802,1.0056029558181763,0.11833428591489792
triangular_encoding,123,triangular,encoding,500,7.279634952545166,7.266101837158203,7.321227550506592,3.7659597396850586,0.06936320662498474,0.15987072885036469,0.24911952018737793,1.007337510585785,0.11837636679410934
triangular_encoding,123,triangular,encoding,600,7.3500518798828125,7.273383915424347,7.321080803871155,3.766393780708313,0.06917926669120789,0.16183807142078876,0.24514810740947723,1.0070156455039978,0.11843854561448097
triangular_encoding,123,triangular,encoding,700,7.338768005371094,7.278342068195343,7.31394237279892,3.7664698362350464,0.06917058676481247,0.16968508809804916,0.24970338493585587,1.0074150562286377,0.11840780451893806
triangular_encoding,123,triangular,encoding,800,7.313834190368652,7.279180109500885,7.31455796957016,3.7664483785629272,0.06919676065444946,0.1491057388484478,0.23446830362081528,1.0084540247917175,0.1185014359652996
triangular_encoding,123,triangular,encoding,900,7.222241401672363,7.275680124759674,7.309543430805206,3.7663986682891846,0.06927337497472763,0.15796298068016768,0.2432752177119255,1.0080851316452026,0.11850103735923767
triangular_encoding,123,triangular,encoding,1000,7.314363479614258,7.275423645973206,7.309813380241394,3.7661582231521606,0.0694611556828022,0.1796035384759307,0.2622111290693283,1.0086258053779602,0.11854854971170425
triangular_encoding,123,triangular,encoding,1100,7.402034759521484,7.268015563488007,7.313690602779388,3.7663403749465942,0.06938895210623741,0.15987579338252544,0.24349817633628845,1.009225845336914,0.11856618523597717
triangular_encoding,123,triangular,encoding,1200,7.2537407875061035,7.266138195991516,7.308272182941437,3.7660176753997803,0.06957685574889183,0.13130270270630717,0.23687498271465302,1.0109344720840454,0.11871931329369545
triangular_encoding,123,triangular,encoding,1300,7.236510276794434,7.26222950220108,7.309999227523804,3.765373945236206,0.06987316906452179,0.11918599018827081,0.25231077522039413,1.0125759840011597,0.118843212723732
triangular_encoding,123,triangular,encoding,1400,7.278449058532715,7.256345808506012,7.303824007511139,3.763910174369812,0.07046206295490265,0.09455685107968748,0.24438216537237167,1.0167039632797241,0.11895667761564255
triangular_encoding,123,triangular,encoding,1500,7.238882064819336,7.251359522342682,7.305705785751343,3.763016939163208,0.07080970704555511,0.026437578722834587,0.23594842851161957,1.0180160999298096,0.11913276091217995
triangular_encoding,123,triangular,encoding,1600,7.3348565101623535,7.25183367729187,7.30612725019455,3.761853814125061,0.07116050645709038,-0.006000330438837409,0.22714412957429886,1.022058218717575,0.11919025704264641
triangular_encoding,123,triangular,encoding,1700,7.312868118286133,7.243113398551941,7.293233752250671,3.751970410346985,0.07403729110956192,-0.054892794229090214,0.30183154344558716,1.0376738905906677,0.11920731142163277
triangular_encoding,123,triangular,encoding,1800,7.243234634399414,7.232604384422302,7.280358374118805,3.7404696941375732,0.07694150879979134,-0.023612559773027897,0.33201150596141815,1.050725519657135,0.11935017257928848
triangular_encoding,123,triangular,encoding,1900,7.410842418670654,7.217525124549866,7.262433886528015,3.7204177379608154,0.08076608553528786,-0.030420242212130688,0.39976902306079865,1.0713726878166199,0.11945966258645058
triangular_encoding,123,triangular,encoding,2000,7.25468635559082,7.211489260196686,7.251383066177368,3.719954490661621,0.08166736736893654,-0.022081665927544236,0.3952597826719284,1.0825121998786926,0.11949906125664711
triangular_encoding,123,triangular,encoding,2100,7.191251754760742,7.1945512890815735,7.228707134723663,3.710115075111389,0.0839422345161438,-0.000920209102332592,0.426872581243515,1.1002739667892456,0.11956706643104553
triangular_encoding,123,triangular,encoding,2200,7.177211761474609,7.170738756656647,7.212041974067688,3.6922996044158936,0.08784676715731621,0.0007750857621431351,0.4769572764635086,1.1175732612609863,0.11967769637703896
triangular_encoding,123,triangular,encoding,2300,7.042361259460449,7.062707185745239,7.191976070404053,3.673837184906006,0.0921417586505413,0.029437518678605556,0.515765517950058,1.1356691718101501,0.11957351118326187
triangular_encoding,123,triangular,encoding,2400,7.285719394683838,7.043065845966339,7.170178830623627,3.66455078125,0.09445283189415932,0.03543803934007883,0.5282953232526779,1.1545931100845337,0.1197548434138298
triangular_encoding,123,triangular,encoding,2500,7.154139041900635,7.027830541133881,7.142772734165192,3.662038803100586,0.09500446543097496,0.035003939643502235,0.5407322496175766,1.1612265706062317,0.11992505937814713
triangular_encoding,123,triangular,encoding,2600,7.15369987487793,7.002658367156982,7.120038628578186,3.647670269012451,0.09818372130393982,0.08001316338777542,0.5644301474094391,1.17229163646698,0.11978906765580177
triangular_encoding,123,triangular,encoding,2700,7.1117353439331055,6.964656233787537,7.093022108078003,3.645284652709961,0.0995766706764698,0.08614080911502242,0.5600484758615494,1.1788789629936218,0.12007085978984833
triangular_encoding,123,triangular,encoding,2800,7.066341400146484,6.9371724128723145,7.057281851768494,3.63100266456604,0.1032847985625267,0.1108727646060288,0.5798317342996597,1.1906388998031616,0.11993611976504326
triangular_encoding,123,triangular,encoding,2900,6.931595802307129,6.9035621881484985,7.021491050720215,3.620259642601013,0.10578881949186325,0.13295711064711213,0.5901350229978561,1.2040690779685974,0.11996212229132652
triangular_encoding,123,triangular,encoding,3000,7.038260459899902,6.869615852832794,6.9867024421691895,3.6174824237823486,0.10621072351932526,0.13906135270372033,0.5913540124893188,1.2107093930244446,0.1199694387614727
triangular_encoding,123,triangular,encoding,3100,7.021524429321289,6.827606618404388,6.949568688869476,3.6039191484451294,0.10854220762848854,0.16662234056275338,0.6264159232378006,1.218955159187317,0.12016917392611504
triangular_encoding,123,triangular,encoding,3200,6.899340629577637,6.790692329406738,6.907237946987152,3.5936449766159058,0.110407255589962,0.20244657387956977,0.6494311839342117,1.224602222442627,0.12006724625825882
triangular_encoding,123,triangular,encoding,3300,6.825224876403809,6.749719619750977,6.867063999176025,3.5892724990844727,0.11174186691641808,0.20861271675676107,0.656636044383049,1.2307928800582886,0.12015567347407341
triangular_encoding,123,triangular,encoding,3400,6.726517677307129,6.714028239250183,6.835621237754822,3.579023599624634,0.11406384781002998,0.222609824500978,0.6808351874351501,1.238405704498291,0.12004809826612473
triangular_encoding,123,triangular,encoding,3500,6.76866340637207,6.6739848256111145,6.793043494224548,3.566865563392639,0.11691388115286827,0.23044368252158165,0.6949473768472672,1.2487679719924927,0.12011868506669998
triangular_encoding,123,triangular,encoding,3600,6.703301429748535,6.62374085187912,6.7613179087638855,3.56067430973053,0.11793860048055649,0.22571391519159079,0.7031846642494202,1.2551050782203674,0.12015911564230919
triangular_encoding,123,triangular,encoding,3700,6.731739044189453,6.5810622572898865,6.716738820075989,3.5544933080673218,0.11872409656643867,0.24556378554552794,0.7158572375774384,1.2607056498527527,0.12012767046689987
triangular_encoding,123,triangular,encoding,3800,6.710981369018555,6.549700617790222,6.682615518569946,3.5504565238952637,0.11942274495959282,0.25080025009810925,0.7250134944915771,1.2644264698028564,0.12009147554636002
triangular_encoding,123,triangular,encoding,3900,6.610925197601318,6.528623044490814,6.65494304895401,3.5388195514678955,0.12188781052827835,0.2648640600964427,0.7508265525102615,1.273781955242157,0.12014150619506836
triangular_encoding,123,triangular,encoding,4000,6.595444679260254,6.495709598064423,6.617479383945465,3.546298623085022,0.1201099380850792,0.23655799310654402,0.7319322675466537,1.2741621136665344,0.12013623490929604
triangular_encoding,123,triangular,encoding,4100,6.681211471557617,6.465212821960449,6.5840678215026855,3.543320655822754,0.12098705768585205,0.2212117575109005,0.7365894168615341,1.2793274521827698,0.12028799206018448
triangular_encoding,123,triangular,encoding,4200,6.4164276123046875,6.434621095657349,6.553352057933807,3.5503839254379272,0.11960560455918312,0.2249766057357192,0.727167621254921,1.2810900807380676,0.12031704932451248
triangular_encoding,123,triangular,encoding,4300,6.426543235778809,6.417014539241791,6.52863472700119,3.538928985595703,0.12175988405942917,0.23662257380783558,0.7491386532783508,1.2865402102470398,0.12045997381210327
triangular_encoding,123,triangular,encoding,4400,6.3998613357543945,6.389388799667358,6.494455456733704,3.534269690513611,0.1224982813000679,0.22845726739615202,0.7602729648351669,1.2934619784355164,0.12056167796254158
triangular_encoding,123,triangular,encoding,4500,6.517693996429443,6.355347633361816,6.469145238399506,3.525949478149414,0.12478114292025566,0.22478043753653765,0.7704765200614929,1.2984318733215332,0.12057707831263542
triangular_encoding,123,triangular,encoding,4600,6.236228942871094,6.179742395877838,6.442103922367096,3.519899606704712,0.12583588063716888,0.22191161569207907,0.7861576527357101,1.3008785247802734,0.12070425599813461
triangular_encoding,123,triangular,encoding,4700,6.368653297424316,6.188174307346344,6.409171760082245,3.526620864868164,0.12406658008694649,0.21166868787258863,0.7704302817583084,1.3027554154396057,0.12080841138958931
triangular_encoding,123,triangular,encoding,4800,6.296150207519531,6.1881760358810425,6.388723850250244,3.524370551109314,0.12447698041796684,0.2071047006174922,0.788304403424263,1.3083716034889221,0.12092243880033493
triangular_encoding,123,triangular,encoding,4900,6.337887763977051,6.169029593467712,6.369043290615082,3.5190166234970093,0.12574850767850876,0.21745488233864307,0.7937922328710556,1.312832534313202,0.12088781967759132
triangular_encoding,123,triangular,encoding,5000,6.372257232666016,6.153654336929321,6.345824718475342,3.510565757751465,0.12742651998996735,0.21061663422733545,0.8095088601112366,1.3222309350967407,0.12094270437955856
alternating_encoding,123,alternating,encoding,0,,8.168012022972107,8.15776526927948,3.7632548809051514,0.07100901007652283,-0.012422294355928898,0.2083548605442047,1.0,0.11920291930437088
alternating_encoding,123,alternating,encoding,100,7.562710762023926,7.4599809646606445,7.577764689922333,3.7682199478149414,0.06821198761463165,0.10126665234565735,0.26765915751457214,1.0000479221343994,0.11954142898321152
alternating_encoding,123,alternating,encoding,200,7.460077285766602,7.293346583843231,7.37865823507309,3.77123761177063,0.0670706108212471,0.23545342683792114,0.3535638749599457,1.0026350021362305,0.11996430903673172
alternating_encoding,123,alternating,encoding,300,7.362513065338135,7.259497761726379,7.338129222393036,3.7721261978149414,0.06673320382833481,0.2899390459060669,0.42285338044166565,1.0037604570388794,0.12014755606651306
alternating_encoding,123,alternating,encoding,400,7.216009616851807,7.259052515029907,7.330632328987122,3.7725672721862793,0.06652991473674774,0.33622321486473083,0.4559313952922821,1.004387378692627,0.1201411783695221
alternating_encoding,123,alternating,encoding,500,7.298741340637207,7.26539158821106,7.32251763343811,3.773057460784912,0.06633554399013519,0.31509435176849365,0.42944949865341187,1.0047180652618408,0.12039200216531754
alternating_encoding,123,alternating,encoding,600,7.347894668579102,7.276139974594116,7.32423859834671,3.773627281188965,0.0662030577659607,0.31458789110183716,0.4220939576625824,1.0048474073410034,0.12036550045013428
alternating_encoding,123,alternating,encoding,700,7.3499226570129395,7.282227158546448,7.313991010189056,3.7734851837158203,0.06619895994663239,0.3218078911304474,0.4387582540512085,1.0047168731689453,0.12053736299276352
alternating_encoding,123,alternating,encoding,800,7.3283185958862305,7.281572163105011,7.31363445520401,3.7731590270996094,0.06641604751348495,0.3457479476928711,0.4514874815940857,1.0050686597824097,0.12065300345420837
alternating_encoding,123,alternating,encoding,900,7.225368022918701,7.278332352638245,7.310570597648621,3.7718629837036133,0.06687168776988983,0.4068785607814789,0.5731980800628662,1.0074676275253296,0.12064972519874573
alternating_encoding,123,alternating,encoding,1000,7.320148468017578,7.277964949607849,7.309388220310211,3.771578788757324,0.06700093299150467,0.3926490545272827,0.5508326292037964,1.006746768951416,0.12041761726140976
alternating_encoding,123,alternating,encoding,1100,7.384223937988281,7.2733747363090515,7.3134565353393555,3.7711026668548584,0.0672505721449852,0.3343648314476013,0.4929821491241455,1.0062670707702637,0.12057135999202728
alternating_encoding,123,alternating,encoding,1200,7.2426605224609375,7.272596657276154,7.3082045912742615,3.770580768585205,0.06742076575756073,0.3059426546096802,0.4599570333957672,1.0068033933639526,0.12068906426429749
alternating_encoding,123,alternating,encoding,1300,7.247166633605957,7.266756474971771,7.307432174682617,3.7682204246520996,0.06811900436878204,0.2662062346935272,0.4416861832141876,1.0067923069000244,0.12052950263023376
alternating_encoding,123,alternating,encoding,1400,7.277749061584473,7.260698139667511,7.303024232387543,3.763749599456787,0.06958407163619995,0.28434738516807556,0.4517674744129181,1.0069384574890137,0.12040156126022339
alternating_encoding,123,alternating,encoding,1500,7.227489471435547,7.256570041179657,7.304719805717468,3.763669013977051,0.06966416537761688,0.1393623948097229,0.3759792149066925,1.0035496950149536,0.12044881284236908
alternating_encoding,123,alternating,encoding,1600,7.334758281707764,7.2615774273872375,7.305517077445984,3.7557809352874756,0.07197749614715576,0.03566751256585121,0.3349989652633667,1.003442406654358,0.12044328451156616
alternating_encoding,123,alternating,encoding,1700,7.33144474029541,7.251883149147034,7.296218991279602,3.7352757453918457,0.07624203711748123,-0.042174335569143295,0.38532981276512146,1.0133723020553589,0.12021337449550629
alternating_encoding,123,alternating,encoding,1800,7.264569282531738,7.240412533283234,7.284727096557617,3.7245655059814453,0.07875741273164749,-0.1617218405008316,0.5073020458221436,1.0150487422943115,0.12021504342556
alternating_encoding,123,alternating,encoding,1900,7.441740036010742,7.225991189479828,7.27350389957428,3.701213836669922,0.08306101709604263,-0.19714266061782837,0.6320175528526306,1.0313007831573486,0.12025868892669678
alternating_encoding,123,alternating,encoding,2000,7.281108856201172,7.219989001750946,7.262544691562653,3.6976242065429688,0.08455590158700943,-0.0581667423248291,0.5814640522003174,1.0391833782196045,0.12019878625869751
alternating_encoding,123,alternating,encoding,2100,7.2056121826171875,7.2055933475494385,7.244654178619385,3.681018590927124,0.08732032775878906,-0.11534268409013748,0.6815164685249329,1.0465906858444214,0.12021884322166443
alternating_encoding,123,alternating,encoding,2200,7.203686237335205,7.1893192529678345,7.221676886081696,3.682798147201538,0.08871446549892426,-0.05212371051311493,0.5848446488380432,1.0596932172775269,0.12032033503055573
alternating_encoding,123,alternating,encoding,2300,7.059473991394043,7.091980040073395,7.210620701313019,3.7089529037475586,0.08453085273504257,-0.05436103790998459,0.47055286169052124,1.0624513626098633,0.12027433514595032
alternating_encoding,123,alternating,encoding,2400,7.318658828735352,7.077244877815247,7.180065214633942,3.70086669921875,0.08614705502986908,-0.05811777338385582,0.494085431098938,1.071036458015442,0.12028944492340088
alternating_encoding,123,alternating,encoding,2500,7.152434825897217,7.0629507303237915,7.161011099815369,3.695908546447754,0.0869549810886383,-0.09837697446346283,0.525166928768158,1.076123833656311,0.12027352303266525
alternating_encoding,123,alternating,encoding,2600,7.210577964782715,7.042624473571777,7.1428382396698,3.6895623207092285,0.08870649337768555,-0.1198362484574318,0.5516115427017212,1.0903704166412354,0.12036401778459549
alternating_encoding,123,alternating,encoding,2700,7.10948371887207,7.020189106464386,7.117154598236084,3.67834210395813,0.09204846620559692,-0.06943490356206894,0.5591204762458801,1.102777361869812,0.12045878171920776
alternating_encoding,123,alternating,encoding,2800,7.067556858062744,6.9900888204574585,7.088922083377838,3.6623780727386475,0.09566813707351685,-0.0899854302406311,0.6018639802932739,1.1153448820114136,0.1204441487789154
alternating_encoding,123,alternating,encoding,2900,6.950535774230957,6.968457043170929,7.057563304901123,3.6847171783447266,0.0918896496295929,-0.058005981147289276,0.5114846229553223,1.1259310245513916,0.12036292254924774
alternating_encoding,123,alternating,encoding,3000,7.111565589904785,6.946046054363251,7.025802373886108,3.6926827430725098,0.09001609683036804,-0.048671938478946686,0.485431969165802,1.1283643245697021,0.12047985941171646
alternating_encoding,123,alternating,encoding,3100,7.044366836547852,6.908878266811371,6.996459662914276,3.6768856048583984,0.09393585473299026,-0.076260507106781,0.5298900604248047,1.1393320560455322,0.12054624408483505
alternating_encoding,123,alternating,encoding,3200,6.946684837341309,6.878098666667938,6.958774387836456,3.692692756652832,0.08998186141252518,-0.06187843158841133,0.4880780875682831,1.1366068124771118,0.12058471143245697
alternating_encoding,123,alternating,encoding,3300,6.963930130004883,6.841142237186432,6.925672650337219,3.6860275268554688,0.09186744689941406,-0.06713385879993439,0.5095317959785461,1.1397677659988403,0.12066851556301117
alternating_encoding,123,alternating,encoding,3400,6.881748676300049,6.807579755783081,6.895705163478851,3.6971237659454346,0.08928795158863068,-0.04858541488647461,0.4551752805709839,1.1432634592056274,0.12080644816160202
alternating_encoding,123,alternating,encoding,3500,6.831108093261719,6.776866793632507,6.857489228248596,3.6944851875305176,0.08991329371929169,-0.04871373623609543,0.4671339988708496,1.1482421159744263,0.12086650729179382
alternating_encoding,123,alternating,encoding,3600,6.808182716369629,6.730395436286926,6.816735923290253,3.704158306121826,0.08779829740524292,-0.04089989885687828,0.43651726841926575,1.1495293378829956,0.12076838314533234
alternating_encoding,123,alternating,encoding,3700,6.786459922790527,6.68645977973938,6.77835887670517,3.7070631980895996,0.08698851615190506,-0.03521274775266647,0.421425461769104,1.147576093673706,0.1207529604434967
alternating_encoding,123,alternating,encoding,3800,6.680490016937256,6.649831235408783,6.741344690322876,3.7064881324768066,0.0871206521987915,-0.025454005226492882,0.4243875741958618,1.1507450342178345,0.12069427967071533
alternating_encoding,123,alternating,encoding,3900,6.644893169403076,6.632563889026642,6.712078392505646,3.7041420936584473,0.08774533867835999,-0.02079990692436695,0.42319416999816895,1.159178376197815,0.12070484459400177
alternating_encoding,123,alternating,encoding,4000,6.644219875335693,6.5921207666397095,6.677277565002441,3.71351957321167,0.08584443479776382,-0.017170991748571396,0.39631137251853943,1.1623317003250122,0.1207820475101471
alternating_encoding,123,alternating,encoding,4100,6.781872272491455,6.560177862644196,6.636144697666168,3.7132301330566406,0.08584903180599213,-0.013652759604156017,0.39443451166152954,1.1659187078475952,0.12077797949314117
alternating_encoding,123,alternating,encoding,4200,6.476264953613281,6.5249651074409485,6.611819863319397,3.7089686393737793,0.08703403919935226,-0.015230915509164333,0.4055718779563904,1.1742403507232666,0.12074284255504608
alternating_encoding,123,alternating,encoding,4300,6.534392833709717,6.504728674888611,6.577055513858795,3.7090766429901123,0.08690858632326126,-0.009260647930204868,0.40382856130599976,1.1821867227554321,0.1208653599023819
alternating_encoding,123,alternating,encoding,4400,6.466833114624023,6.468408465385437,6.543237924575806,3.7042417526245117,0.08812737464904785,-0.014537866227328777,0.41629758477211,1.1891847848892212,0.1209086924791336
alternating_encoding,123,alternating,encoding,4500,6.51269006729126,6.434727668762207,6.514707148075104,3.7027547359466553,0.08842816948890686,-0.018669087439775467,0.4238554835319519,1.1976308822631836,0.12087705731391907
alternating_encoding,123,alternating,encoding,4600,6.301151275634766,6.256155729293823,6.485911548137665,3.700122833251953,0.08917221426963806,-0.010435950942337513,0.426196813583374,1.2027981281280518,0.12125305831432343
alternating_encoding,123,alternating,encoding,4700,6.381255149841309,6.2628889083862305,6.466390609741211,3.710660457611084,0.08693484961986542,-0.006802393589168787,0.39566412568092346,1.2045015096664429,0.12136180698871613
alternating_encoding,123,alternating,encoding,4800,6.275250434875488,6.252765953540802,6.426796555519104,3.696681022644043,0.08997835218906403,-0.0167012270539999,0.442117840051651,1.2118440866470337,0.12178391218185425
alternating_encoding,123,alternating,encoding,4900,6.39626407623291,6.235415279865265,6.407641649246216,3.704824447631836,0.08816735446453094,-0.005352981388568878,0.4152170419692993,1.2147414684295654,0.12184466421604156
alternating_encoding,123,alternating,encoding,5000,6.360937118530273,6.2222625613212585,6.387358784675598,3.6918458938598633,0.09171447157859802,0.004515253473073244,0.44064950942993164,1.2248070240020752,0.12210068851709366
